step,action,confidence,q_hold,q_buy,q_sell
1484,1,0.03681767266243696,21950.334,21972.719,21964.629
1485,0,0.07341788150370121,21973.955,21947.932,21957.822
1486,0,0.07960500079207122,21966.37,21948.883,21947.725
1487,1,0.05552662769332528,21939.504,21966.516,21954.318
1488,0,0.035470412694849074,21970.336,21947.488,21962.543
1489,1,0.058322661789134145,21925.973,21948.21,21935.41
1490,1,0.05553332157433033,21936.67,21963.867,21951.67
1491,1,0.05641350871883333,21931.777,21957.008,21944.621
1492,1,0.05799222271889448,21928.492,21952.027,21939.297
1493,1,0.03672887978609651,21911.197,21930.121,21922.066
1494,1,0.05797433550469577,21928.516,21952.062,21939.336
1495,1,0.043745513539761305,21920.715,21939.75,21930.152
1496,2,0.05987010081298649,21918.762,21928.898,21942.035
1497,0,0.0,21850.766,21850.766,21850.766
1498,0,0.0,21850.766,21850.766,21850.766
1499,0,0.0,21850.766,21850.766,21850.766
1500,0,0.07967302808538079,21930.453,21907.773,21912.98
1501,1,0.055875699035823345,21932.842,21958.617,21946.348
1502,1,0.05554148810915649,21934.176,21960.639,21948.441
1503,1,0.04232923674862832,21901.133,21921.72,21912.441
1504,1,0.03926721983589232,21905.172,21925.094,21916.484
1505,0,0.03081655886489898,21916.484,21909.73,21905.027
1506,2,0.05946176243014634,21919.25,21928.574,21941.621
1507,0,0.0,21850.766,21850.766,21850.766
1508,0,0.0,21850.766,21850.766,21850.766
1509,1,0.28070027474313974,21850.766,21912.273,21850.766
1510,2,0.05702946218661964,21922.27,21926.531,21939.043
1511,1,0.1810606219805777,21850.766,21952.895,21913.146
1512,1,0.036723422817885876,21915.104,21933.379,21925.324
1513,2,0.022807683853898197,21901.27,21908.875,21913.873
1514,1,0.05554845556616783,21934.68,21961.4,21949.201
1515,1,0.04515132459346205,21950.309,21966.064,21956.146
1516,1,0.0068156929046381265,21947.473,21950.72,21949.225
1517,1,0.006797788955736905,21947.824,21951.07,21949.578
1518,1,0.05554240196943283,21940.352,21967.31,21955.11
1519,0,0.0,21850.766,21850.766,21850.766
1520,0,0.0,21850.766,21850.766,21850.766
1521,2,0.13224320719018579,21907.81,21928.316,21957.354
1522,0,0.0,21850.766,21850.766,21850.766
1523,1,0.043382818694226444,21906.309,21920.58,21911.07
1524,1,0.05552112124860287,21938.072,21965.176,21952.98
1525,1,0.038106951978988945,21906.695,21926.363,21918.008
1526,1,0.04508928977884352,21966.086,21987.621,21977.707
1527,1,0.045070957276038826,21979.36,22000.898,21990.982
1528,1,0.045001189573667943,22013.473,22035.008,22025.092
1529,1,0.045076123205944896,21976.84,21998.377,21988.46
1530,1,0.04510015423875302,21965.117,21986.656,21976.74
1531,1,0.04509650752879679,21966.898,21988.434,21978.518
1532,1,0.045094400411471725,21967.924,21989.46,21979.545
1533,1,0.0451460451586172,21950.693,21968.633,21958.715
1534,0,0.0590768875554204,21962.242,21949.268,21947.773
1535,1,0.027922383742406964,21948.91,21956.791,21950.66
1536,1,0.01747254136716947,21948.5,21954.09,21950.254
1537,1,0.045103413867764175,21967.861,21989.396,21979.479
1538,1,0.04499878850765526,22018.986,22040.523,22030.605
1539,1,0.1513747964054346,22087.033,22151.145,22117.613
1540,1,0.1625639502890408,22126.81,22205.203,22169.105
1541,1,0.1623755320906639,22150.172,22228.564,22192.47
1542,1,0.16243644058704376,22140.639,22219.027,22182.936
1543,1,0.044949183939024806,22034.623,22056.156,22046.242
1544,1,0.04498065391089767,22032.215,22053.752,22043.832
1545,2,0.0054409090807894245,22055.74,22075.475,22076.676
1546,0,0.0005237991899775807,21999.725,21972.855,21999.61
1547,1,0.13414446730166674,21798.318,21867.457,21838.123
1548,1,0.13315490214154124,21961.059,22029.969,22000.635
1549,1,0.2800256013870239,22111.086,22238.48,22176.207
1550,1,0.2431682776659727,22714.566,22825.307,22769.803
1551,1,0.24368488229811192,22661.293,22776.918,22721.414
1552,1,0.2413436071947217,22884.125,22997.068,22941.566
1553,0,0.45571522787213326,22851.27,22435.926,22747.133
1554,1,0.12426292523741722,22287.592,22370.975,22343.176
1555,1,0.13459628680720925,21952.088,22040.738,22011.072
1556,2,0.16860184259712696,21838.805,21830.754,21875.688
1557,2,0.0005935119588684756,21719.105,21644.305,21719.234
1558,2,0.008544529555365443,21644.86,21515.686,21646.709
1559,0,0.008378526399610564,21469.504,21446.16,21467.705
1560,2,0.020838589989580214,21383.896,21376.516,21388.354
1561,2,0.020860972290392965,21370.309,21362.926,21374.768
1562,0,0.08800592622719705,21545.068,21403.305,21526.107
1563,0,0.011350588465575129,21646.73,21554.527,21644.273
1564,0,0.010924295929726213,22491.438,22398.734,22488.98
1565,1,0.12183673679828644,22978.002,23061.727,23033.629
1566,0,0.08721966296434402,23208.285,23174.928,23188.043
1567,1,0.1065236865542829,22734.816,22794.227,22769.945
1568,1,0.15101172029972076,22805.986,22875.656,22841.111
1569,1,0.23927092552185059,23084.969,23197.912,23142.406
1570,1,0.23706024512648582,23300.477,23413.418,23357.914
1571,1,0.23734630085527897,23271.43,23384.377,23328.875
1572,1,0.2357957884669304,23424.375,23537.316,23481.816
1573,1,0.23986324667930603,23025.24,23138.184,23082.684
1574,1,0.2603794215247035,22790.518,22911.277,22851.621
1575,1,0.2317624632269144,22916.234,23030.889,22977.512
1576,1,0.2597134793177247,22852.271,22973.033,22913.37
1577,1,0.1298943185247481,22510.82,22579.955,22550.625
1578,1,0.13031938578933477,22438.664,22507.803,22478.47
1579,1,0.26207228656858206,22645.5,22766.262,22706.598
1580,1,0.2374471165239811,23262.328,23375.271,23319.768
1581,1,0.23530516773462296,23474.277,23587.223,23531.72
1582,1,0.2594583900645375,22876.355,22997.125,22937.457
1583,1,0.2593226497992873,22885.395,23006.148,22946.488
1584,1,0.237931776791811,23213.895,23326.834,23271.332
1585,1,0.2341896528378129,23587.467,23700.41,23644.906
1586,1,0.23851681035012007,23155.867,23268.8,23213.3
1587,1,0.15004329616203904,22518.115,22571.61,22537.742
1588,1,0.11341993231326342,22383.242,22438.047,22412.598
1589,1,0.16152632888406515,22268.244,22346.637,22310.541
1590,1,0.11343227233737707,22382.564,22437.328,22411.877
1591,1,0.16242648707702756,22145.602,22223.996,22187.898
1592,1,0.11344221420586109,22377.428,22433.64,22408.191
1593,1,0.16163946129381657,22255.02,22333.414,22297.314
1594,1,0.08277111337520182,22417.994,22466.416,22447.82
1595,1,0.1134489313699305,22380.426,22435.756,22410.303
1596,1,0.16260253032669425,22121.443,22198.734,22162.639
1597,1,0.16236696392297745,22151.348,22229.738,22193.645
1598,1,0.16196155920624733,22209.396,22287.793,22251.695
1599,1,0.16178544610738754,22233.66,22312.055,22275.957
1600,1,0.04495089815463871,22033.78,22055.316,22045.402
1601,1,0.08012803737074137,22060.33,22088.672,22070.973
1602,1,0.09965712670236826,22062.635,22095.29,22073.27
1603,1,0.04498190537560731,22027.26,22048.797,22038.879
1604,1,0.043321773409843445,22043.004,22064.18,22054.621
1605,2,0.0054481155530083925,22098.156,22117.969,22119.174
1606,2,0.016806453641038388,22117.516,22134.816,22138.537
1607,2,0.0023554848667117767,22045.3,22055.715,22056.234
1608,2,0.016572637832723558,21934.883,21952.262,21955.9
1609,1,0.034221517853438854,21745.402,21773.354,21765.902
1610,0,0.14134790981188416,21995.262,21907.584,21964.172
1611,1,0.09053079411387444,21480.459,21606.512,21586.951
1612,0,0.5078116897493601,21376.188,21259.906,21267.637
1613,1,0.41172774508595467,21582.379,21728.652,21639.19
1614,1,0.3939165733754635,21431.47,21543.96,21459.096
1615,1,0.3342776093631983,22292.482,22415.992,22341.06
1616,1,0.3342948155477643,22296.52,22414.254,22339.324
1617,1,0.13809771044179797,21294.46,21331.986,21302.527
1618,1,0.30072724912315607,21995.754,22096.824,22030.373
1619,1,0.3057027002796531,21634.84,21735.91,21669.463
1620,1,0.30875708907842636,21420.445,21521.52,21455.07
1621,1,0.14146689791232347,21135.934,21169.098,21139.15
1622,1,0.3044662531465292,21723.113,21824.182,21757.734
1623,1,0.2981368685141206,22187.736,22288.814,22222.363
1624,1,0.28691275510936975,23059.008,23160.078,23093.629
1625,1,0.2905979519709945,22765.97,22867.047,22800.596
1626,1,0.2838446060195565,23309.35,23410.422,23343.973
1627,1,0.2851137425750494,23209.246,23310.324,23243.863
1628,1,0.29733958654105663,22246.195,22347.266,22280.818
1629,1,0.2948618261143565,22435.963,22537.04,22470.586
1630,1,0.2992410911247134,22105.49,22206.566,22140.115
1631,1,0.285426527261734,23180.973,23282.043,23215.59
1632,1,0.28088800609111786,23555.762,23656.838,23590.389
1633,1,0.28033016715198755,23600.75,23701.822,23635.379
1634,1,0.286181946285069,23118.146,23219.22,23152.771
1635,1,0.28233721386641264,23435.027,23536.102,23469.65
1636,1,0.28845062479376793,22936.203,23037.277,22970.826
1637,1,0.29632095247507095,22323.014,22424.086,22357.639
1638,1,0.14778701588511467,21226.344,21293.312,21261.844
1639,1,0.3120248205959797,21195.059,21296.133,21229.684
1640,1,0.23874030448496342,21282.97,21369.486,21318.469
1641,1,0.028497475432232022,21023.855,21061.35,21055.348
1642,1,0.11841561645269394,21186.215,21242.38,21217.227
1643,1,0.11852070456370711,21167.38,21223.547,21198.393
1644,2,0.02182930038543418,21066.205,21053.39,21070.805
1645,1,0.02815859334077686,21263.455,21300.945,21294.947
1646,2,0.11355001479387283,21776.967,21725.227,21801.723
1647,2,0.10942353401333094,22586.652,22506.906,22611.395
1648,1,0.11873207986354828,23324.762,23408.139,23380.346
1649,1,0.1353627652861178,23307.604,23394.889,23363.22
1650,2,0.24683161173015833,23214.844,23060.23,23272.287
1651,1,0.12152619892731309,22788.19,22871.547,22843.752
1652,1,0.12322673574090004,22472.535,22555.918,22528.123
1653,1,0.1255502225831151,22055.105,22138.488,22110.693
1654,1,0.33971848897635937,21939.248,22056.98,21982.049
1655,1,0.3069368191063404,21543.363,21648.516,21582.068
1656,1,0.14260096941143274,20966.207,20999.375,20969.43
1657,1,0.14159319689497352,21115.668,21148.836,21118.89
1658,1,0.30990021768957376,21504.244,21600.955,21534.014
1659,1,0.31095058657228947,21431.275,21527.988,21461.047
1660,1,0.3085000207647681,21601.652,21698.363,21631.424
1661,1,0.3116728039458394,21382.016,21478.73,21411.787
1662,1,0.05215754499658942,20906.832,20921.44,20910.527
1663,1,0.052253156900405884,20876.02,20890.635,20879.719
1664,0,0.0015170141523412894,20857.172,20842.293,20856.855
1665,2,0.021890363132115453,21025.27,21012.227,21029.873
1666,2,0.021032511722296476,21195.979,21188.596,21200.438
1667,2,0.020904970006085932,21306.64,21299.256,21311.096
1668,0,0.00841087894514203,21363.701,21346.89,21361.904
1669,2,0.020932201005052775,21306.902,21299.523,21311.363
1670,2,0.022905514924786985,21491.332,21411.219,21496.256
1671,2,0.07536033517681062,21448.406,21348.43,21464.582
1672,0,0.011238261504331604,21254.816,21166.479,21252.428
1673,2,0.0585233501624316,21326.484,21294.512,21338.973
1674,0,0.017652531096246094,21320.863,21262.387,21317.1
1675,2,0.0023441794837708585,21495.557,21441.645,21496.06
1676,2,0.07244266453199089,21736.357,21677.482,21752.115
1677,2,0.08005782146938145,21853.889,21817.13,21871.398
1678,0,0.09064368205145001,21504.188,21398.562,21484.695
1679,0,0.05877681542187929,21579.246,21483.61,21566.562
1680,0,0.11003088438883424,21510.295,21391.924,21486.627
1681,0,0.7229954469949007,21868.924,21651.377,21710.812
1682,1,0.04502175434026867,22007.742,22029.281,22019.363
1683,0,0.08485356229357421,21967.994,21948.727,21949.354
1684,1,0.03929005761165172,21919.012,21937.205,21928.586
1685,1,0.05617149290628731,21932.258,21957.73,21945.396
1686,2,0.02202019968535751,21955.943,21965.402,21970.24
1687,0,0.07926737307570875,21966.3,21948.889,21947.66
1688,1,0.03867811756208539,21905.96,21925.754,21917.273
1689,1,0.056527985725551844,21925.25,21947.094,21934.688
1690,1,0.04232033679727465,21901.125,21921.715,21912.438
1691,1,0.0567006238270551,21931.148,21956.053,21943.604
1692,1,0.0036624373024096712,21917.234,21918.037,21908.385
1693,1,0.040124126826412976,21904.047,21924.152,21915.355
1694,1,0.25769188068807125,21850.766,21907.219,21850.766
1695,1,0.04228456818964332,21901.203,21921.783,21912.514
1696,1,0.033461980638094246,21949.125,21958.223,21950.875
1697,1,0.045130812213756144,21954.508,21976.047,21966.129
1698,1,0.04512005834840238,21955.422,21976.957,21967.041
1699,0,0.04426696978043765,21959.27,21949.549,21948.05
1700,2,0.04303215246181935,22033.809,22035.258,22044.744
1701,2,0.0957260956056416,21941.053,21742.26,21962.076
1702,0,0.5308530293405056,21399.447,21268.58,21285.848
1703,0,0.07169937598519027,21225.777,21210.559,21202.906
1704,0,0.10238669347018003,21254.441,21232.68,21232.275
1705,1,0.24844545405358076,21364.082,21448.213,21394.926
1706,1,0.390370050445199,21602.447,21739.69,21654.824
1707,1,0.13967837439849973,21406.99,21440.158,21410.21
1708,1,0.13938822085037827,21447.422,21480.586,21450.645
1709,1,0.14089333126321435,21220.723,21253.889,21223.943
1710,1,0.1417510211467743,21090.746,21123.91,21093.967
1711,1,0.3070433158427477,21705.223,21801.941,21735.0
1712,1,0.3081528702750802,21624.193,21720.906,21653.973
1713,1,0.30458024702966213,21881.537,21978.25,21911.309
1714,1,0.3026976250112057,22015.652,22112.361,22045.428
1715,1,0.3073102794587612,21686.29,21783.002,21716.06
1716,1,0.30733782332390547,21683.062,21779.78,21712.842
1717,1,0.30147694051265717,22107.773,22204.486,22137.545
1718,1,0.2985430648550391,22325.328,22422.043,22355.104
1719,1,0.2899919403716922,22811.07,22912.14,22845.697
1720,1,0.28929344844073057,22867.062,22968.137,22901.691
1721,1,0.2900058403611183,22811.988,22913.062,22846.613
1722,1,0.2987961517646909,22308.305,22405.012,22338.066
1723,1,0.2923831343650818,22799.045,22895.766,22828.822
1724,1,0.28845597989857197,23110.094,23206.8,23139.86
1725,1,0.29588649049401283,22525.982,22622.695,22555.758
1726,1,0.30431842897087336,21899.805,21996.516,21929.576
1727,1,0.3058313624933362,21792.273,21888.979,21822.035
1728,1,0.30350806191563606,21959.18,22055.89,21988.95
1729,1,0.2932875882834196,22729.111,22825.826,22758.88
1730,1,0.29086393769830465,22917.969,23014.68,22947.738
1731,1,0.2898719860240817,22996.055,23092.764,23025.824
1732,1,0.29095965437591076,22911.064,23007.781,22940.838
1733,1,0.3009548643603921,22146.297,22243.006,22176.064
1734,1,0.29573128558695316,22539.172,22635.889,22568.947
1735,1,0.30427395831793547,21902.38,21999.09,21932.152
1736,1,0.3076157532632351,21664.66,21761.371,21694.43
1737,1,0.3045343793928623,21882.928,21979.635,21912.7
1738,1,0.3027906874194741,22012.072,22108.791,22041.848
1739,1,0.3103572875261307,21473.057,21569.771,21502.828
1740,1,0.1400649780407548,21342.246,21375.402,21345.463
1741,1,0.14159617712721229,21116.605,21149.77,21119.822
1742,1,0.14018939109519124,21327.445,21360.613,21330.668
1743,1,0.31121994834393263,21412.646,21509.355,21442.414
1744,1,0.051787623669952154,21063.816,21078.426,21067.51
1745,1,0.05183094181120396,21038.666,21053.273,21042.361
1746,1,0.31501827761530876,21160.21,21247.527,21180.594
1747,1,0.30560584273189306,21805.863,21902.574,21835.639
1748,1,0.2964138053357601,22317.309,22418.379,22351.928
1749,1,0.3012073691934347,21960.527,22061.602,21995.15
1750,1,0.3077422035858035,21655.086,21751.795,21684.855
1751,1,0.30764222610741854,21661.516,21758.229,21691.291
1752,1,0.29838604386895895,22168.473,22269.547,22203.098
1753,1,0.14117300743237138,21181.385,21214.55,21184.602
1754,1,0.14242579927667975,20992.043,21025.203,20995.258
